0.678431391716003	0.921568632125855	1
0.678943157196045	0.921562254428864	0.999667346477509
0.679454982280731	0.921555817127228	0.999334692955017
0.679966747760773	0.921549439430237	0.999002039432526
0.680478513240814	0.921543061733246	0.998669326305389
0.680990338325501	0.921536624431610	0.998336672782898
0.681502103805542	0.921530246734619	0.998004019260407
0.682013928890228	0.921523869037628	0.997671365737915
0.682525694370270	0.921517431735992	0.997338712215424
0.683037459850311	0.921511054039002	0.997006058692932
0.683549284934998	0.921504676342011	0.996673405170441
0.684061050415039	0.921498239040375	0.996340751647949
0.684572815895081	0.921491861343384	0.996008038520813
0.685084640979767	0.921485483646393	0.995675384998322
0.685596406459808	0.921479046344757	0.995342731475830
0.686108171939850	0.921472668647766	0.995010077953339
0.686619997024536	0.921466290950775	0.994677424430847
0.687131762504578	0.921459853649139	0.994344770908356
0.687643587589264	0.921453475952148	0.994012117385864
0.688155353069305	0.921447098255158	0.993679404258728
0.688667118549347	0.921440660953522	0.993346750736237
0.689178943634033	0.921434283256531	0.993014097213745
0.689690709114075	0.921427905559540	0.992681443691254
0.690202474594116	0.921421468257904	0.992348790168762
0.690714299678803	0.921415090560913	0.992016136646271
0.691226065158844	0.921408712863922	0.991683483123779
0.691737830638886	0.921402275562286	0.991350769996643
0.692249655723572	0.921395897865295	0.991018116474152
0.692761421203613	0.921389520168304	0.990685462951660
0.693273246288300	0.921383082866669	0.990352809429169
0.693785011768341	0.921376705169678	0.990020155906677
0.694296777248383	0.921370327472687	0.989687502384186
0.694808602333069	0.921363890171051	0.989354848861694
0.695320367813110	0.921357512474060	0.989022195339203
0.695832133293152	0.921351134777069	0.988689482212067
0.696343958377838	0.921344697475433	0.988356828689575
0.696855723857880	0.921338319778442	0.988024175167084
0.697367489337921	0.921331942081451	0.987691521644592
0.697879314422607	0.921325504779816	0.987358868122101
0.698391079902649	0.921319127082825	0.987026214599609
0.698902845382690	0.921312749385834	0.986693561077118
0.699414670467377	0.921306312084198	0.986360847949982
0.699926435947418	0.921299934387207	0.986028194427490
0.700438261032105	0.921293556690216	0.985695540904999
0.700950026512146	0.921287178993225	0.985362887382507
0.701461791992188	0.921280741691589	0.985030233860016
0.701973617076874	0.921274363994598	0.984697580337524
0.702485382556915	0.921267986297607	0.984364926815033
0.702997148036957	0.921261548995972	0.984032273292542
0.703508973121643	0.921255171298981	0.983699560165405
0.704020738601685	0.921248793601990	0.983366906642914
0.704532504081726	0.921242356300354	0.983034253120422
0.705044329166412	0.921235978603363	0.982701599597931
0.705556094646454	0.921229600906372	0.982368946075440
0.706067919731140	0.921223163604736	0.982036292552948
0.706579685211182	0.921216785907745	0.981703639030457
0.707091450691223	0.921210408210754	0.981370925903320
0.707603275775909	0.921203970909119	0.981038272380829
0.708115041255951	0.921197593212128	0.980705618858337
0.708626806735992	0.921191215515137	0.980372965335846
0.709138631820679	0.921184778213501	0.980040311813355
0.709650397300720	0.921178400516510	0.979707658290863
0.710162162780762	0.921172022819519	0.979375004768372
0.710673987865448	0.921165585517883	0.979042291641235
0.711185753345490	0.921159207820892	0.978709638118744
0.711697578430176	0.921152830123901	0.978376984596252
0.712209343910217	0.921146392822266	0.978044331073761
0.712721109390259	0.921140015125275	0.977711677551270
0.713232934474945	0.921133637428284	0.977379024028778
